,Address,Bathrooms,Bedrooms,Home Size,Lat,Lon,Property Size,Year Built,Zestimate,Zipcode,count_zillow,latitude,longitude,review_count,stars,count_yelp,avg_review,avg_stars,lat,lon,count_school,enrollment,private_school,public_school,charter_school,total_school
9761,7743 W EATON RD,2.5,3.0,1934.0,33.47,-112.23,2561.0,2007.0,205540.0,85035,1,33.466,-112.226,15.0,1.5,1.0,15.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9762,3036 N 32ND ST,1.5,2.0,936.0,33.48,-112.01,1163.0,1970.0,155311.0,85018,1,33.484,-112.013,13.0,5.0,1.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9763,735 E GARY LN,3.0,3.0,1923.0,33.37,-112.06,4950.0,2016.0,302462.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9764,2121 W WESCOTT DR,2.0,3.0,1272.0,33.66,-112.11,8123.0,1973.0,223984.0,85027,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9765,4205 N 101ST AVE,2.0,3.0,1867.0,33.5,-112.28,7004.0,1980.0,199428.0,85037,1,33.496,-112.281,15.0,2.5,1.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9766,2826 N 55TH DR,2.0,0.0,1435.0,33.48,-112.18,8545.0,1969.0,186379.0,85035,1,33.479,-112.179,8.0,5.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9767,8538 W HIGHLAND AVE,2.0,0.0,1098.0,33.51,-112.24,4809.0,1995.0,179357.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9768,3801 E CLARENDON AVE,2.0,0.0,2038.0,33.49,-112.0,10594.0,1954.0,620985.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9769,4919 S 24TH AVE,2.0,4.0,1900.0,33.4,-112.11,5003.0,2005.0,211799.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9770,3822 E CARTER DR,2.0,3.0,1765.0,33.38,-112.0,5846.0,1996.0,285961.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9771,1747 E NORTHERN AVE,2.0,2.0,1423.0,33.55,-112.05,213.0,1997.0,263245.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9772,2138 W HIDDEN TREASURE WY,5.67,0.0,4408.0,33.85,-112.11,10000.0,2004.0,531715.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9773,3210 W COUNTRY GABLES DR,3.0,4.0,1800.0,33.62,-112.13,7698.0,1970.0,231113.0,85053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.62,-112.13,1.0,660.0,0.0,1.0,0.0,1.0
9774,3306 E EVERETT DR,2.0,3.0,1355.0,33.62,-112.01,8428.0,1979.0,250482.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.62,-112.01,1.0,41.0,0.0,1.0,0.0,1.0
9775,4823 E MOSSMAN RD,2.0,3.0,1519.0,33.68,-111.97,5160.0,1996.0,346716.0,85054,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9776,4023 E HAMBLIN DR,3.0,5.0,3259.0,33.69,-111.98,9147.0,1996.0,567503.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9777,39220 N ACADIA WY,2.5,4.0,2168.0,33.84,-112.14,6320.0,2006.0,292120.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9778,4155 N 49TH WY,4.5,4.0,3625.0,33.5,-111.97,12876.0,1996.0,1391185.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9779,14834 N 21ST ST,2.0,3.0,1261.0,33.62,-112.04,8062.0,1979.0,256832.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780,1534 E DESERT DR,3.0,0.0,2328.0,33.37,-112.05,10158.0,2011.0,329032.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781,1819 W COTTONWOOD LN,2.67,0.0,1799.0,33.29,-112.1,4917.0,2015.0,320948.0,85045,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782,4736 W SWEET IRON PASS,5.33,0.0,3525.0,33.71,-112.16,8488.0,2011.0,484317.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9783,712 W VALLEY VIEW DR,2.67,0.0,2023.0,33.37,-112.08,6931.0,2002.0,253339.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9784,3861 W GREENWAY RD,2.0,4.0,1490.0,33.62,-112.14,7873.0,1973.0,221750.0,85053,1,33.625,-112.142,27.0,10.0,2.0,13.5,5.0,33.62,-112.14,1.0,529.0,0.0,1.0,0.0,1.0
9785,1523 W LAMAR RD,2.0,0.0,1593.0,33.54,-112.09,9021.0,1963.0,325898.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,-112.09,1.0,277.0,1.0,0.0,0.0,1.0
9786,2502 W PATAGONIA WY,2.33,0.0,1827.0,33.85,-112.11,6574.0,2003.0,289950.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9787,4314 E ALTA VISTA RD,2.0,3.0,1214.0,33.39,-111.99,6839.0,1973.0,179337.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9788,3969 E NAVIGATOR LN,3.67,0.0,2751.0,33.7,-111.98,7350.0,2006.0,582499.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9789,3925 E ANDORRA DR,2.0,3.0,1788.0,33.61,-112.0,8974.0,1972.0,298251.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61,-112.0,1.0,571.0,0.0,1.0,0.0,1.0
9790,3634 W MEDLOCK DR,2.0,3.0,1461.0,33.51,-112.14,7640.0,1959.0,188039.0,85019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.51,-112.14,1.0,2770.0,0.0,1.0,0.0,1.0
9791,15256 S 22ND ST,2.0,0.0,1817.0,33.31,-112.04,9540.0,1990.0,332166.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9792,6230 N 20TH DR,1.75,3.0,1232.0,33.53,-112.1,6734.0,1959.0,181966.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,-112.1,1.0,899.0,0.0,1.0,0.0,1.0
9793,5238 W VERNON AVE,2.0,3.0,1386.0,33.47,-112.17,6303.0,1968.0,179933.0,85035,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9794,16645 S 28TH PL,3.0,5.0,2164.0,33.29,-112.02,5471.0,1995.0,337535.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9795,4516 N 12TH AVE,2.0,3.0,1338.0,33.5,-112.09,8163.0,1952.0,294164.0,85013,1,33.502,-112.088,69.0,4.5,1.0,69.0,4.5,33.5,-112.09,1.0,49.0,0.0,1.0,0.0,1.0
9796,3828 W PORT ROYALE LN,3.5,4.0,2725.0,33.62,-112.14,7365.0,1970.0,283056.0,85053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.62,-112.14,1.0,529.0,0.0,1.0,0.0,1.0
9797,3907 E WINDROSE DR,2.0,0.0,1662.0,33.6,-112.0,6738.0,1978.0,284180.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9798,15007 S 25TH WY,2.0,3.0,1646.0,33.31,-112.03,6260.0,1990.0,302174.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9799,1137 W WILLETTA ST,1.0,2.0,1291.0,33.46,-112.09,7100.0,1931.0,394039.0,85007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9800,4936 E SIESTA DR,1.33,0.0,1050.0,33.37,-111.97,1769.0,1989.0,216439.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9801,4911 E FAIRMOUNT AVE,2.0,4.0,1678.0,33.49,-111.97,6298.0,1954.0,466249.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9802,3451 W KRALL ST,2.0,3.0,1503.0,33.53,-112.13,6507.0,1957.0,186545.0,85017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,-112.13,1.0,789.0,0.0,1.0,0.0,1.0
9803,201 W QUARTZ ROCK RD,2.5,3.0,2082.0,33.72,-112.08,53744.0,1998.0,468040.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9804,8230 S 4TH LN,2.0,3.0,1618.0,33.37,-112.08,4308.0,2016.0,226536.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9805,318 W HELENA DR,2.67,0.0,1847.0,33.64,-112.08,6967.0,1996.0,300661.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.64,-112.08,1.0,597.0,0.0,0.0,1.0,1.0
9806,328 W SOUTHERN HILLS RD,2.5,3.0,3056.0,33.61,-112.08,11743.0,1967.0,574339.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9807,2515 E BERYL AVE,2.0,0.0,2284.0,33.58,-112.03,11100.0,1970.0,411928.0,85028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9808,15209 S 18TH AVE,3.5,5.0,3684.0,33.3,-112.1,12694.0,1998.0,578086.0,85045,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9809,5550 N 16TH ST,2.0,2.0,1198.0,33.52,-112.05,1072.0,2013.0,271014.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,-112.05,1.0,923.0,0.0,1.0,0.0,1.0
9810,40321 N MICHNER WY,2.0,4.0,1812.0,33.85,-112.13,8237.0,2000.0,291558.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9811,102 W VOGEL AVE,2.0,0.0,1183.0,33.57,-112.08,8370.0,1947.0,226625.0,85021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57,-112.08,2.0,2041.0,0.0,2.0,0.0,2.0
9812,3616 E SALTER DR,3.0,4.0,2953.0,33.68,-112.0,8186.0,2013.0,588061.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9813,101 N 7TH ST,1.5,2.0,1114.0,33.45,-112.06,117248.0,1986.0,187121.0,85034,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9814,16433 N 33RD PL,2.0,3.0,1152.0,33.64,-112.01,4974.0,1979.0,222587.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9815,11816 S MONTEZUMA CT,5.5,5.0,4582.0,33.34,-112.01,28736.0,1987.0,1243387.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9816,4429 W FLOWER ST,2.0,0.0,2048.0,33.49,-112.16,7597.0,1958.0,193326.0,85031,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9817,18022 N 24TH DR,2.0,0.0,1420.0,33.65,-112.11,8499.0,1977.0,223082.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9818,6503 W GOLD MOUNTAIN PASS,6.5,5.0,5200.0,33.73,-112.2,31267.0,2018.0,1348292.0,85083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9819,4831 W PINCHOT AVE,2.0,3.0,1721.0,33.48,-112.16,7501.0,1958.0,183688.0,85031,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9820,35611 N 34TH AVE,2.0,3.0,1651.0,33.81,-112.13,6160.0,2003.0,286351.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9821,13423 N 31ST DR,2.0,0.0,1798.0,33.61,-112.13,7309.0,1961.0,220021.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9822,7125 W HEATHERBRAE DR,2.0,3.0,1092.0,33.5,-112.21,6377.0,1971.0,165147.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9823,4115 E PRICKLY PEAR TR,3.0,4.0,2892.0,33.72,-111.99,6049.0,1998.0,468746.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9824,2833 E GROVERS AVE,1.0,3.0,1528.0,33.65,-112.02,36864.0,1954.0,248287.0,85032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9825,1826 W OCOTILLO RD,1.0,0.0,672.0,33.53,-112.1,802.0,1975.0,78864.0,85015,1,33.535,-112.098,4.0,1.0,1.0,4.0,1.0,33.53,-112.1,1.0,899.0,0.0,1.0,0.0,1.0
9826,16053 S 18TH AVE,2.0,3.0,1854.0,33.3,-112.1,6264.0,1998.0,316908.0,85045,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9827,4414 E KIOWA ST,3.75,5.0,2599.0,33.34,-111.99,8481.0,1991.0,499482.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9828,4202 E STANFORD DR,3.5,3.0,3005.0,33.52,-111.99,13410.0,1963.0,984641.0,85018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9829,6418 W WATKINS ST,2.0,0.0,1313.0,33.43,-112.2,6049.0,2000.0,189199.0,85043,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9830,3124 W ASTER DR,2.0,3.0,1148.0,33.6,-112.13,6422.0,1960.0,161592.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,-112.13,1.0,599.0,0.0,1.0,0.0,1.0
9831,2210 E SAPIUM WY,2.5,4.0,2928.0,33.31,-112.04,10497.0,1991.0,578268.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9832,3641 W ASTER DR,2.0,0.0,1520.0,33.6,-112.14,8770.0,1971.0,222363.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,-112.14,2.0,1601.0,1.0,1.0,0.0,2.0
9833,5625 S 19TH PL,1.0,0.0,980.0,33.39,-112.04,6003.0,1957.0,131476.0,85040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9834,3731 W DARROW ST,2.0,3.0,1202.0,33.38,-112.14,4587.0,2005.0,180274.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9835,333 E MCDOWELL RD,0.0,0.0,1706.0,33.47,-112.07,9460.0,1921.0,0.0,85004,1,33.465,-112.068,7.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9836,1510 W WINDROSE DR,3.0,4.0,3011.0,33.6,-112.09,11000.0,1979.0,444634.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9837,41034 N WILD WEST TR,5.33,0.0,3366.0,33.86,-112.12,6249.0,2002.0,375320.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9838,2334 W RUNNING DEER TR,3.0,3.0,1558.0,33.74,-112.11,5009.0,2002.0,262410.0,85085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9839,5006 S 35TH DR,1.0,0.0,575.0,33.4,-112.14,6761.0,1961.0,76690.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9840,12240 S WARPAINT CT,5.0,0.0,3554.0,33.33,-112.01,27260.0,1984.0,926630.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9841,5221 N 24TH ST,2.0,1.0,1073.0,33.51,-112.03,1054.0,1979.0,235736.0,85016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9842,2735 E THUNDERHILL PL,2.0,3.0,1568.0,33.31,-112.02,5880.0,1988.0,298595.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9843,15041 N 7TH DR,2.0,3.0,1859.0,33.62,-112.08,9565.0,1972.0,374451.0,85023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.62,-112.08,1.0,1022.0,0.0,1.0,0.0,1.0
9844,4916 W CYPRESS ST,1.0,3.0,816.0,33.47,-112.17,6438.0,1964.0,127408.0,85035,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9845,17847 N 19TH ST,0.0,0.0,0.0,33.65,-112.04,6036.0,1973.0,78726.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9846,8040 W CLAYTON DR,2.0,3.0,1348.0,33.5,-112.23,7018.0,1978.0,184116.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9847,1709 E QUAIL AVE,2.67,0.0,2425.0,33.68,-112.05,7993.0,1997.0,437445.0,85024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9848,4211 E HAMBLIN DR,2.0,3.0,1828.0,33.69,-111.98,6783.0,1996.0,384508.0,85050,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9849,2546 W SUNRISE DR,4.33,0.0,3231.0,33.35,-112.11,49249.0,1987.0,466891.0,85041,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9850,6011 W CLARENDON AVE,2.0,0.0,1679.0,33.49,-112.19,9714.0,1958.0,185070.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9851,5601 N 33RD AVE,2.0,3.0,1417.0,33.52,-112.13,6791.0,1954.0,151620.0,85017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,-112.13,2.0,958.0,0.0,1.0,1.0,2.0
9852,8949 W COOLIDGE ST,2.0,3.0,1360.0,33.51,-112.25,6603.0,1984.0,192534.0,85037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9853,706 E MOUNTAIN SAGE DR,3.0,4.0,3111.0,33.32,-112.07,7131.0,1994.0,469173.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9854,4248 N 82ND DR,2.0,3.0,1015.0,33.5,-112.24,10524.0,1979.0,176431.0,85033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9855,3011 W ELM ST,1.0,3.0,1378.0,33.51,-112.12,6970.0,1954.0,152380.0,85017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9856,3802 N 47TH AVE,2.0,0.0,1116.0,33.49,-112.16,10115.0,1956.0,166409.0,85031,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9857,4236 W PORT AU PRINCE LN,2.33,0.0,2164.0,33.62,-112.15,35785.0,1971.0,455699.0,85053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9858,3518 N 23RD AVE,1.0,0.0,1297.0,33.49,-112.11,7184.0,1953.0,216779.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9859,9520 N CENTRAL AVE,1.0,2.0,1080.0,33.57,-112.07,8008.0,1947.0,212729.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57,-112.07,1.0,832.0,0.0,1.0,0.0,1.0
9860,245 E BECK LN,2.0,0.0,1369.0,33.63,-112.07,1278.0,1975.0,186653.0,85022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9861,3153 E DESERT WILLOW RD,3.0,4.0,2407.0,33.32,-112.02,8612.0,1995.0,460740.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9862,1225 N 36TH ST,3.0,3.0,1600.0,33.46,-112.0,556221.0,2006.0,258469.0,85008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9863,2011 E GWEN ST,2.0,3.0,2283.0,33.37,-112.04,7007.0,2004.0,324477.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9864,1546 W EARLL DR,3.0,4.0,1693.0,33.48,-112.09,10018.0,1950.0,376112.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9865,3520 W ALTADENA AVE,2.0,3.0,1546.0,33.59,-112.14,6969.0,1969.0,204928.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59,-112.14,1.0,474.0,0.0,1.0,0.0,1.0
9866,11623 N 20TH DR,2.0,0.0,1290.0,33.59,-112.1,6634.0,1960.0,177609.0,85029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9867,1336 E MONTEROSA AVE,2.0,0.0,1271.0,33.5,-112.05,6987.0,1940.0,249708.0,85014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,-112.05,2.0,893.0,0.0,1.0,1.0,2.0
9868,8101 N CENTRAL AVE,2.0,3.0,1473.0,33.55,-112.07,2962.0,1975.0,283304.0,85020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9869,1423 E CHIPMAN RD,2.67,0.0,1580.0,33.4,-112.05,2667.0,2003.0,183954.0,85040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9870,5049 N 39TH LN,1.0,2.0,924.0,33.51,-112.14,2143.0,1972.0,78081.0,85019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.51,-112.14,1.0,2770.0,0.0,1.0,0.0,1.0
9871,2028 W MULBERRY DR,1.0,0.0,1536.0,33.49,-112.1,9222.0,1949.0,258131.0,85015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.49,-112.1,1.0,315.0,1.0,0.0,0.0,1.0
9872,3624 W PALM LN,1.0,0.0,947.0,33.47,-112.14,5998.0,1958.0,126230.0,85009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9873,6827 S 39TH PL,2.0,3.0,1765.0,33.38,-112.0,6338.0,1998.0,273007.0,85042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9874,40610 N CANDLEWYCK LN,4.0,4.0,3304.0,33.85,-112.09,10625.0,2004.0,607407.0,85086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9875,4639 E LA MIRADA WY,2.5,0.0,2778.0,33.36,-111.98,7728.0,1994.0,458865.0,85044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9876,1119 E COCOPAH ST,1.0,0.0,1403.0,33.43,-112.06,11400.0,1936.0,122158.0,85034,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9877,1024 E FRYE RD,3.0,0.0,1494.0,33.3,-112.06,4454.0,2001.0,251468.0,85048,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
